action="None",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:49:25",dest_ip="",dest_port="",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Started",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="",source_ip="",source_port="",vlan=""
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:20",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32113",dos_packets_received="32114",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="220.66.68.89",source_port="35957",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:20",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32347",dos_packets_received="32348",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="89.13.157.117",source_port="36219",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:20",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32511",dos_packets_received="32512",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="172.216.190.200",source_port="37806",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:20",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32338",dos_packets_received="32339",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="73.221.24.192",source_port="41499",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:21",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32241",dos_packets_received="32242",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="68.232.19.24",source_port="41278",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:21",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32329",dos_packets_received="32330",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="82.169.180.23",source_port="41486",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:21",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32569",dos_packets_received="32570",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="18.177.190.7",source_port="43003",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:21",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32385",dos_packets_received="32386",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="42.13.121.25",source_port="46852",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:22",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32362",dos_packets_received="32363",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="136.192.203.214",source_port="46245",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:22",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31988",dos_packets_received="31989",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="195.96.243.73",source_port="46527",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:22",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32531",dos_packets_received="32532",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="177.178.179.200",source_port="48142",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:22",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32423",dos_packets_received="32424",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="211.193.180.238",source_port="51844",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:23",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32226",dos_packets_received="32227",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="77.82.132.129",source_port="51281",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:23",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32296",dos_packets_received="32297",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="38.132.10.153",source_port="51519",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:23",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32084",dos_packets_received="32085",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="157.149.238.5",source_port="53084",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:23",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32493",dos_packets_received="32494",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="5.217.70.184",source_port="56829",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:24",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32194",dos_packets_received="32195",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="172.201.66.129",source_port="56363",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:24",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32102",dos_packets_received="32103",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="68.48.68.224",source_port="56658",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:24",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32322",dos_packets_received="32323",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="6.47.64.184",source_port="58219",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:24",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32351",dos_packets_received="32352",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="11.108.8.186",source_port="61840",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:25",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32544",dos_packets_received="32545",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="1.142.1.133",source_port="61057",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:25",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32264",dos_packets_received="32265",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="23.131.205.18",source_port="61353",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:25",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31563",dos_packets_received="31564",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="97.217.122.48",source_port="62844",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:25",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32236",dos_packets_received="32237",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="179.169.117.70",source_port="1097",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:26",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32292",dos_packets_received="32293",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="156.147.115.41",source_port="763",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:26",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32247",dos_packets_received="32248",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="6.108.85.82",source_port="1007",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:26",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32526",dos_packets_received="32527",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="52.129.180.77",source_port="2531",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:26",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32424",dos_packets_received="32425",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="178.226.211.213",source_port="6305",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:27",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32160",dos_packets_received="32161",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="97.34.67.42",source_port="5554",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:27",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31955",dos_packets_received="31956",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="255.23.106.113",source_port="5048",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:27",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32266",dos_packets_received="32267",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="103.201.193.17",source_port="7350",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:27",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32321",dos_packets_received="32322",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="209.70.147.209",source_port="11110",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:28",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32393",dos_packets_received="32394",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="72.72.253.153",source_port="11229",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:28",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32652",dos_packets_received="32653",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="168.71.142.206",source_port="11763",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:28",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32434",dos_packets_received="32435",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="149.19.178.215",source_port="12627",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:28",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32430",dos_packets_received="32431",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="84.14.243.203",source_port="16457",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:29",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32350",dos_packets_received="32351",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="206.210.253.147",source_port="15946",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:29",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32352",dos_packets_received="32353",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="162.72.190.22",source_port="16470",vlan="/Common/external"
